ID_compra,fecha,horario,categoria,precio_unitario,cantidad,envio,metodo_pago
1577,2023-05-31,19:05,Casa y aseo,143.9,2,11.51,Transferencia
1569,2023-05-31,00:55,Electrodomésticos,3834.9,2,0.0,Transferencia
1570,2023-05-31,00:03,Alimentos y bebidas,42.9,2,4.29,Transferencia
1561,2023-05-31,00:00,Alimentos y bebidas,50.9,3,4.58,Transferencia
1562,2023-05-31,15:49,Belleza e higiene,75.9,1,3.8,Paypal
1567,2023-05-31,00:32,Electrónicos,6327.9,3,949.18,Tarjeta de Crédito
1574,2023-05-31,21:48,Alimentos y bebidas,48.9,5,14.67,Transferencia
1575,2023-05-31,18:54,Herramientas y construcción,312.9,2,31.29,Tarjeta de Crédito
1559,2023-05-31,18:06,Belleza e higiene,107.9,1,1.08,Tarjeta de Débito
1578,2023-05-31,21:34,Herramientas y construcción,125.9,5,31.48,Tarjeta de Débito
1564,2023-05-31,20:38,Alimentos y bebidas,35.9,4,12.92,Tarjeta de Débito
1576,2023-05-31,21:19,Casa y aseo,137.9,4,49.64,Tarjeta de Crédito
1579,2023-05-31,23:45,Electrónicos,5139.9,5,1798.96,Tarjeta de Débito
1560,2023-05-31,17:11,Herramientas y construcción,100.9,4,20.18,Paypal
1566,2023-05-31,23:20,Casa y aseo,86.0,2,15.48,Transferencia
1568,2023-05-31,18:23,Papelería y oficina,9.9,4,0.0,Tarjeta de Débito
1563,2023-05-31,17:19,Papelería y oficina,26.9,2,2.15,Transferencia
1572,2023-05-31,17:59,Libros,123.9,4,24.78,Tarjeta de Débito
1573,2023-05-31,23:34,Papelería y oficina,32.0,4,7.68,Tarjeta de Crédito
1589,2023-06-01,19:24,Electrodomésticos,1455.9,3,218.39,Tarjeta de Débito
1587,2023-06-01,15:59,Casa y aseo,15.9,1,0.64,Tarjeta de Crédito
1581,2023-06-01,23:43,Alimentos y bebidas,96.9,5,29.07,Transferencia
1595,2023-06-01,18:39,Alimentos y bebidas,12.9,3,3.87,Transferencia
1583,2023-06-01,00:57,Electrodomésticos,2136.9,5,534.22,Tarjeta de Débito
1596,2023-06-01,22:09,Electrodomésticos,2881.9,5,1296.86,Tarjeta de Crédito
1582,2023-06-01,00:10,Casa y aseo,17.9,5,0.0,Transferencia
1597,2023-06-01,23:19,Alimentos y bebidas,13.9,5,6.95,Transferencia
1593,2023-06-01,19:26,Alimentos y bebidas,4.0,2,0.4,Transferencia
1586,2023-06-01,23:34,Casa y aseo,8.9,1,0.53,Tarjeta de Crédito
1594,2023-06-01,18:13,Alimentos y bebidas,16.9,4,2.03,Transferencia
1592,2023-06-01,16:35,Libros,149.9,2,14.99,Tarjeta de Crédito
1585,2023-06-01,16:45,Papelería y oficina,13.9,1,0.7,Tarjeta de Crédito
1591,2023-06-01,18:17,Casa y aseo,72.9,5,29.16,Paypal
1584,2023-06-01,18:08,Libros,51.9,5,0.0,Tarjeta de Crédito
1590,2023-06-01,00:33,Libros,79.9,2,0.0,Transferencia
1588,2023-06-01,18:04,Alimentos y bebidas,43.9,1,0.0,Paypal
1598,2023-06-01,23:08,Alimentos y bebidas,35.9,1,1.08,Transferencia
1608,2023-06-02,16:21,Casa y aseo,99.9,3,20.98,Transferencia
1625,2023-06-02,17:36,Electrónicos,4038.9,4,1130.89,Tarjeta de Crédito
1603,2023-06-02,14:21,Belleza e higiene,61.9,5,0.0,Tarjeta de Débito
1628,2023-06-02,18:31,Libros,27.9,1,1.95,Transferencia
1611,2023-06-02,22:48,Casa y aseo,118.0,5,0.0,Tarjeta de Crédito
1613,2023-06-02,00:31,Casa y aseo,64.9,4,12.98,Tarjeta de Crédito
1622,2023-06-02,18:53,Belleza e higiene,31.9,5,11.16,Transferencia
1615,2023-06-02,17:53,Casa y aseo,15.9,5,3.98,Transferencia
1627,2023-06-02,17:22,Alimentos y bebidas,80.9,4,6.47,Tarjeta de Crédito
1600,2023-06-02,14:23,Electrónicos,4781.9,3,0.0,Tarjeta de Débito
1604,2023-06-02,18:19,Alimentos y bebidas,89.9,3,2.7,Tarjeta de Crédito
1614,2023-06-02,22:11,Electrodomésticos,3898.0,2,467.76,Transferencia
1617,2023-06-02,00:57,Herramientas y construcción,163.9,1,13.11,Tarjeta de Crédito
1606,2023-06-02,23:22,Herramientas y construcción,243.9,4,87.8,Tarjeta de Débito
1620,2023-06-02,19:25,Casa y aseo,95.9,2,0.0,Transferencia
1609,2023-06-02,14:43,Herramientas y construcción,163.9,2,0.0,Tarjeta de Crédito
1616,2023-06-02,17:18,Herramientas y construcción,22.0,4,0.0,Tarjeta de Crédito
1607,2023-06-02,19:54,Alimentos y bebidas,30.9,2,0.0,Transferencia
1612,2023-06-02,17:19,Belleza e higiene,136.9,3,45.18,Paypal
1605,2023-06-02,23:47,Alimentos y bebidas,34.9,4,9.77,Tarjeta de Crédito
1610,2023-06-02,00:20,Alimentos y bebidas,64.9,2,2.6,Tarjeta de Crédito
1618,2023-06-02,17:53,Belleza e higiene,35.9,2,2.87,Tarjeta de Crédito
1599,2023-06-02,20:53,Alimentos y bebidas,52.0,1,4.16,Tarjeta de Crédito
1601,2023-06-02,23:55,Electrodomésticos,1081.0,2,108.1,Tarjeta de Crédito
1624,2023-06-02,00:33,Casa y aseo,149.9,4,29.98,Transferencia
1623,2023-06-02,14:55,Papelería y oficina,6.0,3,0.0,Transferencia
1602,2023-06-02,14:39,Herramientas y construcción,66.9,1,3.35,Tarjeta de Crédito
1619,2023-06-02,17:49,Alimentos y bebidas,89.9,3,0.0,Paypal
1626,2023-06-02,21:14,Belleza e higiene,24.9,2,4.98,Tarjeta de Crédito
1621,2023-06-02,20:38,Belleza e higiene,16.9,1,1.69,Tarjeta de Crédito
1643,2023-06-03,00:25,Belleza e higiene,236.9,5,71.07,Transferencia
1642,2023-06-03,18:21,Casa y aseo,184.9,3,27.74,Tarjeta de Crédito
1655,2023-06-03,22:42,Electrónicos,7700.9,4,2772.32,Paypal
1633,2023-06-03,17:29,Electrónicos,6106.9,3,1099.24,Tarjeta de Crédito
1636,2023-06-03,21:29,Casa y aseo,79.9,3,23.97,Paypal
1638,2023-06-03,00:47,Casa y aseo,6.9,1,0.14,Transferencia
1641,2023-06-03,18:27,Casa y aseo,95.9,1,4.8,Transferencia
1645,2023-06-03,20:01,Alimentos y bebidas,92.9,4,29.73,Transferencia
1630,2023-06-03,22:11,Belleza e higiene,39.9,5,0.0,Tarjeta de Crédito
1639,2023-06-03,18:05,Alimentos y bebidas,83.9,3,17.62,Tarjeta de Crédito
1635,2023-06-03,23:52,Casa y aseo,65.9,5,19.77,Tarjeta de Crédito
1658,2023-06-03,23:50,Casa y aseo,105.9,5,52.95,Paypal
1640,2023-06-03,21:41,Electrodomésticos,260.9,2,26.09,Tarjeta de Crédito
1631,2023-06-03,19:22,Casa y aseo,120.9,5,18.13,Paypal
1649,2023-06-03,21:28,Libros,55.9,4,11.18,Tarjeta de Crédito
1637,2023-06-03,18:12,Alimentos y bebidas,98.9,5,0.0,Transferencia
1648,2023-06-03,19:45,Alimentos y bebidas,37.9,5,0.0,Tarjeta de Crédito
1653,2023-06-03,23:04,Papelería y oficina,32.9,5,0.0,Tarjeta de Crédito
1657,2023-06-03,18:15,Alimentos y bebidas,51.9,2,2.08,Tarjeta de Crédito
1634,2023-06-03,22:24,Alimentos y bebidas,71.9,5,28.76,Transferencia
1629,2023-06-03,23:22,Belleza e higiene,20.9,4,0.0,Tarjeta de Crédito
1632,2023-06-03,23:47,Alimentos y bebidas,71.9,5,28.76,Transferencia
1647,2023-06-03,23:30,Papelería y oficina,2.9,1,0.03,Tarjeta de Débito
1652,2023-06-03,14:31,Papelería y oficina,21.9,1,0.22,Tarjeta de Crédito
1651,2023-06-03,00:54,Herramientas y construcción,296.9,2,53.44,Tarjeta de Crédito
1644,2023-06-03,22:40,Electrodomésticos,2027.9,3,243.35,Tarjeta de Crédito
1646,2023-06-03,23:55,Alimentos y bebidas,79.9,1,7.99,Transferencia
1656,2023-06-03,15:46,Casa y aseo,139.9,5,0.0,Tarjeta de Crédito
1650,2023-06-03,15:38,Belleza e higiene,143.9,2,0.0,Tarjeta de Crédito
1654,2023-06-03,22:32,Electrodomésticos,2329.0,1,0.0,Tarjeta de Crédito
1668,2023-06-04,00:05,Electrónicos,6854.9,4,1645.18,Tarjeta de Crédito
1662,2023-06-04,20:17,Libros,28.9,5,0.0,Transferencia
1661,2023-06-04,16:58,Casa y aseo,34.9,5,0.0,Transferencia
1664,2023-06-04,22:39,Electrónicos,7531.9,5,376.6,Tarjeta de Crédito
1665,2023-06-04,20:12,Alimentos y bebidas,25.9,2,2.59,Transferencia
1669,2023-06-04,17:13,Alimentos y bebidas,56.9,2,11.38,Transferencia
1666,2023-06-04,23:45,Casa y aseo,146.9,4,29.38,Transferencia
1659,2023-06-04,22:17,Herramientas y construcción,92.9,4,0.0,Transferencia
1674,2023-06-04,18:01,Libros,69.9,4,25.16,Tarjeta de Crédito
1670,2023-06-04,15:52,Alimentos y bebidas,5.9,5,0.88,Tarjeta de Crédito
1671,2023-06-04,00:07,Belleza e higiene,15.9,3,2.39,Transferencia
1672,2023-06-04,14:01,Herramientas y construcción,232.9,2,23.29,Tarjeta de Crédito
1667,2023-06-04,00:32,Casa y aseo,38.9,1,3.11,Tarjeta de Crédito
1673,2023-06-04,23:04,Alimentos y bebidas,85.9,2,5.15,Tarjeta de Crédito
1660,2023-06-04,23:25,Casa y aseo,174.9,4,55.97,Transferencia
1663,2023-06-04,00:53,Papelería y oficina,26.9,2,3.77,Tarjeta de Crédito
1676,2023-06-06,22:06,Casa y aseo,75.9,1,3.8,Transferencia
1677,2023-06-06,17:16,Alimentos y bebidas,69.9,4,19.57,Transferencia
1682,2023-06-06,17:02,Alimentos y bebidas,28.9,4,4.62,Tarjeta de Crédito
1685,2023-06-06,00:50,Alimentos y bebidas,2.9,2,0.29,Tarjeta de Crédito
1679,2023-06-06,22:35,Casa y aseo,65.9,3,15.82,Tarjeta de Crédito
1686,2023-06-06,16:25,Papelería y oficina,31.9,5,0.0,Tarjeta de Crédito
1678,2023-06-06,14:38,Electrónicos,7556.0,3,226.68,Tarjeta de Crédito
1680,2023-06-06,20:44,Papelería y oficina,45.9,2,8.26,Tarjeta de Crédito
1688,2023-06-06,22:04,Electrodomésticos,1865.9,1,186.59,Tarjeta de Crédito
1690,2023-06-06,23:04,Papelería y oficina,42.0,2,8.4,Transferencia
1687,2023-06-06,15:26,Alimentos y bebidas,60.9,2,9.74,Tarjeta de Crédito
1675,2023-06-06,18:03,Herramientas y construcción,130.9,4,41.89,Tarjeta de Crédito
1684,2023-06-06,23:54,Herramientas y construcción,323.0,3,0.0,Tarjeta de Crédito
1689,2023-06-06,17:11,Herramientas y construcción,308.0,1,9.24,Transferencia
1683,2023-06-06,17:37,Herramientas y construcción,105.9,4,0.0,Tarjeta de Crédito
1681,2023-06-06,16:15,Papelería y oficina,38.9,3,7.0,Transferencia
1720,2023-06-07,17:14,Libros,114.9,1,11.49,Transferencia
1712,2023-06-07,20:21,Papelería y oficina,15.0,3,1.8,Tarjeta de Crédito
1705,2023-06-07,21:02,Papelería y oficina,17.9,4,5.01,Tarjeta de Crédito
1716,2023-06-07,15:16,Alimentos y bebidas,57.9,2,0.0,Tarjeta de Crédito
1704,2023-06-07,18:01,Casa y aseo,113.9,4,0.0,Paypal
1700,2023-06-07,17:50,Electrónicos,6164.9,3,1849.47,Transferencia
1718,2023-06-07,16:15,Belleza e higiene,203.9,2,20.39,Tarjeta de Crédito
1691,2023-06-07,14:17,Herramientas y construcción,186.9,3,44.86,Tarjeta de Débito
1701,2023-06-07,00:37,Belleza e higiene,246.9,1,0.0,Tarjeta de Crédito
1714,2023-06-07,17:17,Belleza e higiene,15.9,1,0.0,Tarjeta de Crédito
1695,2023-06-07,23:39,Alimentos y bebidas,22.9,2,1.83,Tarjeta de Crédito
1694,2023-06-07,19:17,Alimentos y bebidas,78.9,2,12.62,Tarjeta de Crédito
1717,2023-06-07,00:55,Casa y aseo,110.9,5,0.0,Tarjeta de Crédito
1703,2023-06-07,16:58,Alimentos y bebidas,20.9,1,0.84,Tarjeta de Crédito
1697,2023-06-07,14:15,Belleza e higiene,37.0,5,0.0,Tarjeta de Crédito
1706,2023-06-07,18:42,Electrónicos,5168.9,1,413.51,Tarjeta de Crédito
1715,2023-06-07,14:21,Casa y aseo,150.9,1,10.56,Tarjeta de Crédito
1698,2023-06-07,00:15,Alimentos y bebidas,89.9,1,0.0,Transferencia
1709,2023-06-07,21:51,Alimentos y bebidas,76.9,2,10.77,Tarjeta de Crédito
1710,2023-06-07,15:53,Papelería y oficina,41.9,2,4.19,Tarjeta de Crédito
1708,2023-06-07,20:48,Herramientas y construcción,62.9,4,20.13,Tarjeta de Crédito
1702,2023-06-07,18:45,Libros,21.9,3,5.26,Tarjeta de Crédito
1693,2023-06-07,18:28,Casa y aseo,178.9,4,0.0,Transferencia
1713,2023-06-07,00:32,Electrodomésticos,975.9,2,0.0,Tarjeta de Débito
1719,2023-06-07,21:30,Alimentos y bebidas,35.9,1,1.44,Tarjeta de Crédito
1692,2023-06-07,15:08,Casa y aseo,51.9,4,2.08,Tarjeta de Crédito
1707,2023-06-07,22:55,Belleza e higiene,208.9,2,20.89,Tarjeta de Crédito
1711,2023-06-07,21:27,Libros,54.9,3,8.24,Paypal
1699,2023-06-07,18:29,Alimentos y bebidas,21.9,4,6.13,Tarjeta de Crédito
1696,2023-06-07,21:23,Electrodomésticos,3674.9,3,0.0,Tarjeta de Débito
1731,2023-06-08,21:51,Libros,102.9,2,14.41,Transferencia
1738,2023-06-08,23:59,Belleza e higiene,78.9,1,2.37,Transferencia
1737,2023-06-08,23:47,Alimentos y bebidas,59.9,1,2.4,Tarjeta de Crédito
1732,2023-06-08,20:00,Alimentos y bebidas,35.9,4,0.0,Tarjeta de Crédito
1735,2023-06-08,22:49,Casa y aseo,42.9,5,4.29,Paypal
1729,2023-06-08,21:56,Papelería y oficina,7.9,1,0.71,Tarjeta de Crédito
1728,2023-06-08,18:51,Alimentos y bebidas,81.9,2,16.38,Tarjeta de Crédito
1734,2023-06-08,18:00,Alimentos y bebidas,62.9,4,0.0,Tarjeta de Crédito
1730,2023-06-08,22:37,Alimentos y bebidas,94.0,3,0.0,Tarjeta de Crédito
1725,2023-06-08,18:32,Papelería y oficina,2.9,4,0.0,Tarjeta de Crédito
1722,2023-06-08,17:23,Papelería y oficina,39.9,3,5.98,Transferencia
1727,2023-06-08,17:26,Electrodomésticos,2458.9,4,0.0,Paypal
1724,2023-06-08,00:04,Belleza e higiene,70.9,5,0.0,Tarjeta de Crédito
1736,2023-06-08,23:49,Belleza e higiene,75.9,1,7.59,Transferencia
1723,2023-06-08,23:51,Electrónicos,7571.9,2,1362.94,Paypal
1721,2023-06-08,00:44,Herramientas y construcción,195.9,4,0.0,Transferencia
1726,2023-06-08,15:32,Papelería y oficina,13.9,5,3.48,Tarjeta de Crédito
1733,2023-06-08,18:35,Papelería y oficina,36.9,3,4.43,Tarjeta de Crédito
1747,2023-06-09,23:31,Alimentos y bebidas,27.9,2,2.79,Transferencia
1753,2023-06-09,19:40,Belleza e higiene,245.9,2,39.34,Transferencia
1745,2023-06-09,16:58,Belleza e higiene,193.9,1,7.76,Tarjeta de Crédito
1744,2023-06-09,20:44,Electrónicos,7658.9,5,765.89,Tarjeta de Crédito
1751,2023-06-09,14:11,Alimentos y bebidas,11.9,4,0.95,Tarjeta de Crédito
1752,2023-06-09,20:52,Alimentos y bebidas,82.9,4,29.84,Tarjeta de Crédito
1741,2023-06-09,00:55,Belleza e higiene,127.9,3,19.19,Tarjeta de Crédito
1749,2023-06-09,17:21,Electrodomésticos,2724.9,2,599.48,Transferencia
1742,2023-06-09,15:35,Electrónicos,5479.9,4,0.0,Tarjeta de Crédito
1755,2023-06-09,17:45,Libros,114.9,3,0.0,Tarjeta de Débito
1743,2023-06-09,18:48,Papelería y oficina,29.9,5,0.0,Transferencia
1746,2023-06-09,21:21,Electrodomésticos,3538.9,1,0.0,Tarjeta de Crédito
1748,2023-06-09,21:55,Alimentos y bebidas,39.9,1,3.19,Transferencia
1756,2023-06-09,20:01,Casa y aseo,197.9,5,69.26,Tarjeta de Crédito
1757,2023-06-09,20:04,Electrónicos,5289.9,4,1269.58,Paypal
1740,2023-06-09,21:30,Casa y aseo,67.9,1,3.4,Transferencia
1758,2023-06-09,00:19,Papelería y oficina,31.9,2,4.47,Transferencia
1739,2023-06-09,23:46,Herramientas y construcción,269.9,2,21.59,Tarjeta de Crédito
1750,2023-06-09,22:07,Electrodomésticos,3503.9,2,560.62,Tarjeta de Crédito
1754,2023-06-09,18:33,Casa y aseo,53.9,3,0.0,Transferencia
1763,2023-06-10,22:23,Papelería y oficina,5.9,1,0.35,Tarjeta de Débito
1783,2023-06-10,22:15,Belleza e higiene,237.9,4,0.0,Transferencia
1778,2023-06-10,15:56,Electrónicos,6116.0,2,978.56,Tarjeta de Débito
1762,2023-06-10,19:09,Belleza e higiene,201.9,3,0.0,Tarjeta de Débito
1782,2023-06-10,23:36,Alimentos y bebidas,71.9,5,21.57,Tarjeta de Crédito
1761,2023-06-10,16:36,Electrónicos,4171.0,3,1126.17,Tarjeta de Débito
1775,2023-06-10,15:16,Casa y aseo,103.9,4,12.47,Transferencia
1779,2023-06-10,15:43,Belleza e higiene,247.9,4,19.83,Tarjeta de Crédito
1759,2023-06-10,18:16,Papelería y oficina,31.9,1,1.6,Transferencia
1774,2023-06-10,23:50,Libros,138.9,1,0.0,Tarjeta de Crédito
1768,2023-06-10,22:56,Belleza e higiene,75.9,4,0.0,Transferencia
1784,2023-06-10,18:45,Belleza e higiene,154.9,4,43.37,Transferencia
1760,2023-06-10,23:05,Belleza e higiene,48.9,3,7.34,Tarjeta de Crédito
1764,2023-06-10,23:50,Alimentos y bebidas,80.9,5,0.0,Transferencia
1766,2023-06-10,23:25,Alimentos y bebidas,31.9,1,0.0,Transferencia
1776,2023-06-10,15:32,Belleza e higiene,153.9,2,18.47,Tarjeta de Débito
1767,2023-06-10,17:13,Casa y aseo,192.9,2,3.86,Tarjeta de Crédito
1771,2023-06-10,00:04,Libros,56.9,2,5.69,Paypal
1769,2023-06-10,16:15,Papelería y oficina,17.9,3,1.07,Tarjeta de Crédito
1777,2023-06-10,14:08,Libros,47.0,4,0.0,Transferencia
1773,2023-06-10,20:16,Casa y aseo,132.9,2,18.61,Tarjeta de Crédito
1770,2023-06-10,23:45,Alimentos y bebidas,43.9,3,5.27,Transferencia
1781,2023-06-10,16:04,Casa y aseo,144.9,2,28.98,Paypal
1780,2023-06-10,18:52,Belleza e higiene,77.9,2,0.0,Transferencia
1772,2023-06-10,23:18,Libros,75.9,4,6.07,Transferencia
1765,2023-06-10,17:55,Herramientas y construcción,110.9,2,11.09,Transferencia
1803,2023-06-11,19:44,Casa y aseo,9.9,5,4.95,Tarjeta de Débito
1799,2023-06-11,16:07,Electrónicos,4435.9,1,266.15,Transferencia
1802,2023-06-11,18:46,Herramientas y construcción,200.9,5,60.27,Transferencia
1797,2023-06-11,19:05,Electrónicos,5419.9,4,1083.98,Paypal
1794,2023-06-11,21:40,Electrónicos,4588.9,5,1376.67,Transferencia
1801,2023-06-11,18:46,Papelería y oficina,37.0,1,2.22,Transferencia
1787,2023-06-11,14:41,Electrónicos,5007.9,5,2003.16,Tarjeta de Crédito
1796,2023-06-11,17:59,Herramientas y construcción,214.9,4,0.0,Transferencia
1806,2023-06-11,20:36,Alimentos y bebidas,96.9,3,17.44,Transferencia
1785,2023-06-11,18:52,Casa y aseo,123.9,1,0.0,Paypal
1795,2023-06-11,23:16,Alimentos y bebidas,49.9,3,10.48,Transferencia
1786,2023-06-11,14:11,Belleza e higiene,132.9,5,0.0,Transferencia
1791,2023-06-11,17:44,Herramientas y construcción,137.9,3,20.68,Tarjeta de Crédito
1800,2023-06-11,22:11,Papelería y oficina,18.9,1,1.32,Tarjeta de Crédito
1792,2023-06-11,18:03,Libros,108.9,2,17.42,Transferencia
1789,2023-06-11,21:42,Papelería y oficina,45.9,2,9.18,Transferencia
1793,2023-06-11,14:49,Electrodomésticos,3744.9,3,0.0,Transferencia
1804,2023-06-11,18:59,Belleza e higiene,45.9,2,0.0,Transferencia
1788,2023-06-11,14:11,Electrodomésticos,2901.9,1,290.19,Transferencia
1798,2023-06-11,21:29,Alimentos y bebidas,90.9,3,13.64,Transferencia
1805,2023-06-11,22:14,Casa y aseo,98.9,5,9.89,Tarjeta de Crédito
1790,2023-06-11,15:09,Alimentos y bebidas,60.9,1,2.44,Transferencia
1818,2023-06-13,18:27,Libros,137.0,4,10.96,Tarjeta de Crédito
1813,2023-06-13,17:03,Papelería y oficina,34.9,5,3.49,Transferencia
1811,2023-06-13,14:17,Belleza e higiene,200.0,4,72.0,Tarjeta de Crédito
1814,2023-06-13,23:55,Papelería y oficina,28.9,3,4.34,Tarjeta de Crédito
1819,2023-06-13,00:41,Casa y aseo,51.9,4,6.23,Tarjeta de Crédito
1824,2023-06-13,00:52,Casa y aseo,20.9,2,0.0,Tarjeta de Crédito
1807,2023-06-13,21:40,Papelería y oficina,6.9,1,0.62,Tarjeta de Crédito
1815,2023-06-13,00:45,Alimentos y bebidas,44.9,5,17.96,Tarjeta de Crédito
1823,2023-06-13,22:09,Casa y aseo,162.9,4,0.0,Tarjeta de Crédito
1820,2023-06-13,19:37,Alimentos y bebidas,56.9,1,5.69,Paypal
1809,2023-06-13,17:15,Herramientas y construcción,154.9,2,12.39,Paypal
1812,2023-06-13,22:53,Herramientas y construcción,177.9,3,26.68,Tarjeta de Crédito
1821,2023-06-13,17:19,Papelería y oficina,6.9,5,2.42,Tarjeta de Crédito
1808,2023-06-13,18:04,Libros,64.9,2,5.19,Tarjeta de Débito
1817,2023-06-13,19:32,Herramientas y construcción,329.9,1,3.3,Tarjeta de Crédito
1816,2023-06-13,16:03,Alimentos y bebidas,61.9,1,0.0,Transferencia
1810,2023-06-13,18:54,Alimentos y bebidas,84.9,5,42.45,Paypal
1822,2023-06-13,16:14,Belleza e higiene,200.9,4,0.0,Transferencia
1830,2023-06-14,22:29,Electrodomésticos,779.9,2,93.59,Tarjeta de Crédito
1841,2023-06-14,18:44,Casa y aseo,16.9,3,1.52,Transferencia
1840,2023-06-14,20:31,Casa y aseo,135.9,5,0.0,Tarjeta de Crédito
1833,2023-06-14,17:46,Belleza e higiene,206.9,1,0.0,Paypal
1829,2023-06-14,18:56,Libros,64.9,1,0.65,Tarjeta de Crédito
1834,2023-06-14,22:18,Casa y aseo,124.0,4,14.88,Tarjeta de Débito
1825,2023-06-14,16:51,Herramientas y construcción,149.9,5,59.96,Tarjeta de Crédito
1836,2023-06-14,22:26,Electrodomésticos,3560.9,1,213.65,Transferencia
1826,2023-06-14,23:15,Belleza e higiene,179.9,2,7.2,Transferencia
1838,2023-06-14,17:27,Alimentos y bebidas,33.9,5,15.26,Tarjeta de Crédito
1828,2023-06-14,22:53,Casa y aseo,18.9,1,0.0,Paypal
1837,2023-06-14,18:29,Alimentos y bebidas,11.9,2,0.0,Tarjeta de Crédito
1842,2023-06-14,23:43,Belleza e higiene,73.9,4,20.69,Transferencia
1832,2023-06-14,17:22,Electrodomésticos,956.9,3,114.83,Tarjeta de Crédito
1835,2023-06-14,21:54,Electrónicos,4987.9,2,897.82,Tarjeta de Crédito
1839,2023-06-14,18:49,Papelería y oficina,36.9,4,1.48,Tarjeta de Crédito
1831,2023-06-14,19:26,Alimentos y bebidas,91.9,4,18.38,Transferencia
1827,2023-06-14,15:16,Electrodomésticos,287.9,4,0.0,Tarjeta de Crédito
1865,2023-06-15,18:07,Electrónicos,5281.9,1,211.28,Tarjeta de Crédito
1847,2023-06-15,22:13,Electrodomésticos,472.9,3,0.0,Tarjeta de Crédito
1849,2023-06-15,22:07,Casa y aseo,158.9,4,38.14,Transferencia
1852,2023-06-15,22:51,Alimentos y bebidas,50.9,5,7.64,Tarjeta de Crédito
1858,2023-06-15,23:06,Alimentos y bebidas,72.9,2,0.0,Transferencia
1866,2023-06-15,17:32,Alimentos y bebidas,88.9,2,14.22,Transferencia
1848,2023-06-15,17:54,Belleza e higiene,28.9,4,5.78,Tarjeta de Crédito
1860,2023-06-15,20:43,Herramientas y construcción,45.9,5,0.0,Paypal
1846,2023-06-15,21:41,Belleza e higiene,35.9,5,10.77,Tarjeta de Crédito
1844,2023-06-15,21:57,Electrónicos,5492.9,4,0.0,Tarjeta de Crédito
1862,2023-06-15,20:37,Casa y aseo,97.9,3,0.0,Transferencia
1843,2023-06-15,18:48,Belleza e higiene,105.9,1,8.47,Tarjeta de Crédito
1857,2023-06-15,15:14,Casa y aseo,10.9,5,3.27,Transferencia
1845,2023-06-15,18:26,Casa y aseo,181.0,3,48.87,Transferencia
1859,2023-06-15,23:54,Electrónicos,5699.9,4,0.0,Transferencia
1851,2023-06-15,18:04,Herramientas y construcción,64.9,3,0.0,Tarjeta de Crédito
1850,2023-06-15,23:20,Belleza e higiene,140.9,3,21.14,Tarjeta de Crédito
1861,2023-06-15,20:34,Electrónicos,7219.9,1,0.0,Transferencia
1864,2023-06-15,00:24,Electrodomésticos,1775.9,5,621.57,Transferencia
1856,2023-06-15,19:54,Electrodomésticos,2716.9,3,326.03,Tarjeta de Crédito
1863,2023-06-15,17:32,Electrodomésticos,3351.9,3,1005.57,Tarjeta de Crédito
1868,2023-06-15,21:53,Casa y aseo,169.9,3,50.97,Paypal
1867,2023-06-15,18:27,Casa y aseo,99.9,2,7.99,Tarjeta de Crédito
1853,2023-06-15,18:22,Alimentos y bebidas,94.9,3,17.08,Transferencia
1855,2023-06-15,21:12,Herramientas y construcción,320.9,2,19.25,Paypal
1854,2023-06-15,20:24,Casa y aseo,52.9,2,4.23,Tarjeta de Crédito
1883,2023-06-16,19:49,Herramientas y construcción,100.9,4,20.18,Tarjeta de Crédito
1875,2023-06-16,18:50,Electrónicos,7727.9,1,154.56,Transferencia
1884,2023-06-16,00:51,Alimentos y bebidas,66.9,3,16.06,Transferencia
1872,2023-06-16,18:04,Belleza e higiene,80.9,3,0.0,Tarjeta de Crédito
1871,2023-06-16,18:29,Alimentos y bebidas,91.9,2,11.03,Tarjeta de Crédito
1878,2023-06-16,22:19,Libros,42.9,3,2.57,Tarjeta de Crédito
1869,2023-06-16,18:04,Electrodomésticos,2935.9,4,587.18,Tarjeta de Crédito
1882,2023-06-16,19:40,Herramientas y construcción,65.9,5,0.0,Transferencia
1879,2023-06-16,14:59,Papelería y oficina,36.9,1,1.48,Tarjeta de Crédito
1880,2023-06-16,00:43,Herramientas y construcción,56.9,5,8.54,Tarjeta de Débito
1873,2023-06-16,17:44,Alimentos y bebidas,76.9,4,12.3,Tarjeta de Crédito
1881,2023-06-16,21:53,Belleza e higiene,39.9,3,7.18,Tarjeta de Crédito
1876,2023-06-16,18:59,Alimentos y bebidas,35.9,1,0.0,Tarjeta de Débito
1874,2023-06-16,00:59,Electrónicos,5462.9,2,0.0,Transferencia
