ID_compra,ID_cliente,ciudad,estado,region,edad,sexo_biologico,cashback,nota
2974,7695,Ecatepec de Morelos,Estado de México,Centro,33,Femenino,No,9
4882,1272,Ecatepec de Morelos,Estado de México,Centro,42,Femenino,No,10
1285,9005,Oaxaca de Juárez,Oaxaca,Sur,46,Femenino,No,8
2899,6648,Ecatepec de Morelos,Estado de México,Centro,32,Femenino,Sí,8
2374,7151,Cholula,Puebla,Centro-Sur,25,Femenino,Sí,9
4237,2448,Ecatepec de Morelos,Estado de México,Centro,38,Masculino,Sí,3
3247,5142,Chihuahua,Chihuahua,Noroeste,44,Masculino,No,10
5676,8893,Ecatepec de Morelos,Estado de México,Centro,43,Masculino,No,10
4947,4068,Guadalajara,Jalisco,Occidente,53,Femenino,No,9
5376,7817,Ecatepec de Morelos,Estado de México,Centro,30,Femenino,Sí,10
3886,3411,Ecatepec de Morelos,Estado de México,Centro,46,Masculino,No,4
5743,2548,Ecatepec de Morelos,Estado de México,Centro,38,Masculino,Sí,9
870,1074,Ciudad de México,Ciudad de México,Centro,51,Femenino,No,9
3867,7866,Ecatepec de Morelos,Estado de México,Centro,50,Femenino,No,9
1119,1746,Ecatepec de Morelos,Estado de México,Centro,48,Femenino,No,5
1732,5503,Ecatepec de Morelos,Estado de México,Centro,36,Masculino,No,9
6100,7264,Ecatepec de Morelos,Estado de México,Centro,28,Masculino,Sí,9
3357,3477,Ecatepec de Morelos,Estado de México,Centro,38,Femenino,Sí,10
3036,3623,Ecatepec de Morelos,Estado de México,Centro,35,Femenino,Sí,10
5869,4208,Ecatepec de Morelos,Estado de México,Centro,30,Masculino,Sí,10
691,1396,Ecatepec de Morelos,Estado de México,Centro,47,Femenino,No,9
697,8457,Oaxaca de Juárez,Oaxaca,Sur,42,Femenino,No,10
1248,3632,Ecatepec de Morelos,Estado de México,Centro,40,Femenino,Sí,7
3647,9956,Ecatepec de Morelos,Estado de México,Centro,31,Masculino,Sí,5
1057,3952,Guadalajara,Jalisco,Occidente,31,Masculino,Sí,10
3992,9079,Saltillo,Coahuila,Noreste,44,Masculino,No,10
4295,6277,Hermosillo,Sonora,Noroeste,41,Femenino,No,10
5353,4032,Ecatepec de Morelos,Estado de México,Centro,35,Masculino,Sí,9
410,8421,Ecatepec de Morelos,Estado de México,Centro,31,Femenino,Sí,9
3162,6244,Ecatepec de Morelos,Estado de México,Centro,27,Femenino,No,10
1003,7988,Ecatepec de Morelos,Estado de México,Centro,49,Femenino,No,7
4614,1475,Ecatepec de Morelos,Estado de México,Centro,23,Femenino,No,8
1755,6904,Ecatepec de Morelos,Estado de México,Centro,29,Femenino,No,9
3222,4635,Ecatepec de Morelos,Estado de México,Centro,30,Masculino,No,9
2703,3735,Ecatepec de Morelos,Estado de México,Centro,38,Femenino,No,9
4902,2311,Ecatepec de Morelos,Estado de México,Centro,24,Femenino,Sí,9
462,5624,Hermosillo,Sonora,Noroeste,44,Masculino,No,8
3728,7549,Toluca,Estado de México,Centro,30,Masculino,Sí,10
1347,1239,Ecatepec de Morelos,Estado de México,Centro,35,Femenino,Sí,9
5396,7562,Ecatepec de Morelos,Estado de México,Centro,43,Femenino,No,10
2017,4535,Durango,Durango,Noroeste,23,Masculino,No,10
786,8746,Oaxaca de Juárez,Oaxaca,Sur,47,Femenino,No,8
3769,9147,Saltillo,Coahuila,Noreste,42,Femenino,No,8
4977,3847,Ecatepec de Morelos,Estado de México,Centro,41,Femenino,No,9
3252,3810,Ecatepec de Morelos,Estado de México,Centro,58,Masculino,No,7
3174,7318,Ecatepec de Morelos,Estado de México,Centro,57,Masculino,No,8
2138,4374,Durango,Durango,Noroeste,29,Masculino,No,10
2359,9141,Veracruz,Veracruz,Golfo,34,Femenino,Sí,9
5663,7377,Ecatepec de Morelos,Estado de México,Centro,46,Femenino,No,10
5580,6729,Ecatepec de Morelos,Estado de México,Centro,46,Femenino,No,10
288,2158,Veracruz,Veracruz,Golfo,55,Femenino,No,2
626,8966,Cholula,Puebla,Centro-Sur,50,Femenino,No,8
5348,2342,Ecatepec de Morelos,Estado de México,Centro,46,Masculino,No,10
43,6087,Hermosillo,Sonora,Noroeste,32,Masculino,No,8
1014,1104,Apodaca,Nuevo León,Noreste,50,Masculino,No,9
5693,6346,Hermosillo,Sonora,Noroeste,35,Femenino,Sí,9
5019,4639,Apodaca,Nuevo León,Noreste,28,Femenino,No,8
4952,6626,Apodaca,Nuevo León,Noreste,53,Masculino,No,9
3828,2237,Apodaca,Nuevo León,Noreste,55,Femenino,No,8
6014,5624,Hermosillo,Sonora,Noroeste,44,Masculino,No,10
2272,5427,León,Guanajuato,Centro-Norte,44,Femenino,No,10
1962,2450,Chihuahua,Chihuahua,Noroeste,58,Masculino,No,6
4997,5359,Monterrey ,Nuevo León,Noreste,38,Masculino,Sí,7
6061,8345,Oaxaca de Juárez,Oaxaca,Sur,29,Masculino,Sí,9
2450,5168,León,Guanajuato,Centro-Norte,38,Femenino,Sí,9
746,5714,Apodaca,Nuevo León,Noreste,21,Femenino,Sí,9
5095,9584,Veracruz,Veracruz,Golfo,55,Masculino,No,10
254,9535,Saltillo,Coahuila,Noreste,40,Masculino,No,8
651,2294,Veracruz,Veracruz,Golfo,32,Femenino,Sí,10
5478,2669,Apodaca,Nuevo León,Noreste,32,Femenino,Sí,8
4466,9792,Apodaca,Nuevo León,Noreste,39,Femenino,Sí,10
4869,5243,Apodaca,Nuevo León,Noreste,43,Femenino,No,9
2408,1623,Ciudad de México,Ciudad de México,Centro,51,Masculino,No,8
1175,3821,Guadalajara,Jalisco,Occidente,47,Femenino,No,7
986,6951,León,Guanajuato,Centro-Norte,31,Femenino,Sí,10
3358,5303,Apodaca,Nuevo León,Noreste,46,Femenino,No,9
1508,9038,Veracruz,Veracruz,Golfo,32,Masculino,Sí,10
6051,8426,Oaxaca de Juárez,Oaxaca,Sur,26,Femenino,No,9
1544,6006,Apodaca,Nuevo León,Noreste,40,Femenino,Sí,9
5876,1578,Apodaca,Nuevo León,Noreste,50,Femenino,No,9
2393,4428,Guadalajara,Jalisco,Occidente,47,Masculino,No,10
3670,1743,Apodaca,Nuevo León,Noreste,33,Masculino,Sí,10
1575,1871,Apodaca,Nuevo León,Noreste,27,Femenino,No,8
5546,1800,Ciudad de México,Ciudad de México,Centro,42,Femenino,No,8
4185,3908,Guadalajara,Jalisco,Occidente,45,Femenino,No,9
4140,8185,Apodaca,Nuevo León,Noreste,46,Masculino,No,10
313,9586,Apodaca,Nuevo León,Noreste,41,Femenino,No,7
1051,2400,Chihuahua,Chihuahua,Noroeste,56,Femenino,No,10
1274,8666,Oaxaca de Juárez,Oaxaca,Sur,21,Femenino,No,9
3755,4323,Guadalajara,Jalisco,Occidente,53,Femenino,No,8
4963,8063,Apodaca,Nuevo León,Noreste,18,Masculino,Sí,8
101,4420,Guadalajara,Jalisco,Occidente,39,Masculino,Sí,7
1093,9185,Apodaca,Nuevo León,Noreste,23,Masculino,Sí,9
1952,5009,Apodaca,Nuevo León,Noreste,33,Femenino,Sí,9
3122,7453,Apodaca,Nuevo León,Noreste,39,Masculino,No,8
5703,1176,Ciudad de México,Ciudad de México,Centro,45,Femenino,No,9
3344,9050,Veracruz,Veracruz,Golfo,57,Masculino,No,10
1023,3770,Durango,Durango,Noroeste,65,Femenino,No,9
1020,4416,Apodaca,Nuevo León,Noreste,30,Femenino,Sí,8
820,5529,Hermosillo,Sonora,Noroeste,48,Femenino,No,10
5742,4020,Guadalajara,Jalisco,Occidente,32,Femenino,Sí,10
4160,9748,Apodaca,Nuevo León,Noreste,49,Femenino,No,9
2381,7197,Apodaca,Nuevo León,Noreste,48,Femenino,No,10
1710,8433,Apodaca,Nuevo León,Noreste,19,Masculino,Sí,8
1331,8037,Apodaca,Nuevo León,Noreste,23,Masculino,No,6
4889,4849,Durango,Durango,Noroeste,41,Femenino,No,1
1250,7468,Apodaca,Nuevo León,Noreste,48,Femenino,No,9
5886,8535,Apodaca,Nuevo León,Noreste,39,Femenino,Sí,9
3950,5059,Monterrey ,Nuevo León,Noreste,39,Femenino,Sí,10
5379,5977,Apodaca,Nuevo León,Noreste,41,Masculino,No,8
3926,8912,Oaxaca de Juárez,Oaxaca,Sur,33,Masculino,Sí,6
1638,4943,Monterrey ,Nuevo León,Noreste,27,Femenino,No,8
2363,5081,Monterrey ,Nuevo León,Noreste,18,Masculino,Sí,9
4842,6152,Apodaca,Nuevo León,Noreste,39,Femenino,Sí,8
4078,4493,Apodaca,Nuevo León,Noreste,54,Masculino,No,9
3543,9691,Veracruz,Veracruz,Golfo,18,Masculino,Sí,9
4567,3740,Guadalajara,Jalisco,Occidente,54,Femenino,No,2
323,6953,Apodaca,Nuevo León,Noreste,33,Masculino,Sí,10
4866,7447,Apodaca,Nuevo León,Noreste,41,Femenino,No,8
6166,1023,Apodaca,Nuevo León,Noreste,23,Femenino,No,10
2891,6848,León,Guanajuato,Centro-Norte,47,Femenino,No,9
5813,8423,Cholula,Puebla,Centro-Sur,56,Masculino,No,9
2731,8241,Apodaca,Nuevo León,Noreste,35,Femenino,Sí,10
1264,1627,Apodaca,Nuevo León,Noreste,55,Masculino,No,9
2693,2645,Apodaca,Nuevo León,Noreste,24,Masculino,No,10
4735,3585,Apodaca,Nuevo León,Noreste,49,Masculino,No,9
1904,7680,Cholula,Puebla,Centro-Sur,31,Femenino,No,10
806,3305,Apodaca,Nuevo León,Noreste,43,Masculino,No,8
5666,1474,Apodaca,Nuevo León,Noreste,58,Femenino,No,10
5851,4420,Guadalajara,Jalisco,Occidente,39,Masculino,Sí,8
4516,9464,Apodaca,Nuevo León,Noreste,34,Femenino,Sí,9
1627,4617,Apodaca,Nuevo León,Noreste,19,Masculino,Sí,7
2098,9098,Apodaca,Nuevo León,Noreste,28,Femenino,No,4
6091,2990,Apodaca,Nuevo León,Noreste,35,Femenino,Sí,7
89,3242,Apodaca,Nuevo León,Noreste,27,Femenino,Sí,9
4463,2925,Apodaca,Nuevo León,Noreste,33,Femenino,No,9
4305,4242,Apodaca,Nuevo León,Noreste,34,Femenino,Sí,9
2404,7332,Apodaca,Nuevo León,Noreste,30,Femenino,Sí,9
2917,2646,Apodaca,Nuevo León,Noreste,26,Masculino,Sí,10
1696,1095,Ciudad de México,Ciudad de México,Centro,27,Femenino,No,10
3952,9093,Apodaca,Nuevo León,Noreste,36,Masculino,Sí,9
1779,4250,Apodaca,Nuevo León,Noreste,31,Femenino,Sí,9
4998,3923,Apodaca,Nuevo León,Noreste,31,Masculino,Sí,10
3969,8052,Cholula,Puebla,Centro-Sur,33,Masculino,Sí,10
2946,6496,Apodaca,Nuevo León,Noreste,41,Masculino,No,8
1692,8215,San Nicolás de los Garza,Nuevo León,Noreste,29,Femenino,Sí,8
4624,6552,León,Guanajuato,Centro-Norte,25,Masculino,No,2
6040,2328,San Nicolás de los Garza,Nuevo León,Noreste,31,Masculino,Sí,8
907,5128,San Nicolás de los Garza,Nuevo León,Noreste,36,Femenino,Sí,6
1480,8805,Oaxaca de Juárez,Oaxaca,Sur,26,Masculino,Sí,4
3820,5549,León,Guanajuato,Centro-Norte,23,Femenino,Sí,9
2127,8494,San Nicolás de los Garza,Nuevo León,Noreste,22,Femenino,Sí,9
916,3485,Chihuahua,Chihuahua,Noroeste,52,Femenino,No,10
75,2146,Veracruz,Veracruz,Golfo,41,Femenino,No,9
257,5832,San Nicolás de los Garza,Nuevo León,Noreste,47,Femenino,No,9
3314,3714,Guadalajara,Jalisco,Occidente,66,Femenino,No,7
3414,8478,San Nicolás de los Garza,Nuevo León,Noreste,32,Femenino,Sí,9
1787,9145,Saltillo,Coahuila,Noreste,18,Masculino,Sí,10
134,6377,Hermosillo,Sonora,Noroeste,43,Masculino,No,9
3154,7475,Cholula,Puebla,Centro-Sur,32,Femenino,Sí,9
406,7905,Toluca,Estado de México,Centro,50,Masculino,No,9
2888,8561,San Nicolás de los Garza,Nuevo León,Noreste,41,Masculino,No,8
6131,2699,Chihuahua,Chihuahua,Noroeste,33,Femenino,No,8
3155,1233,Ciudad de México,Ciudad de México,Centro,46,Masculino,No,9
2880,1565,Ciudad de México,Ciudad de México,Centro,34,Masculino,Sí,9
4851,6190,San Nicolás de los Garza,Nuevo León,Noreste,38,Femenino,Sí,10
4688,1213,Ciudad de México,Ciudad de México,Centro,28,Masculino,Sí,6
2015,7631,San Nicolás de los Garza,Nuevo León,Noreste,43,Femenino,No,9
4875,8707,Oaxaca de Juárez,Oaxaca,Sur,48,Femenino,No,8
2142,6303,Hermosillo,Sonora,Noroeste,47,Femenino,No,10
1228,3593,Chihuahua,Chihuahua,Noroeste,35,Femenino,Sí,9
5496,5052,San Nicolás de los Garza,Nuevo León,Noreste,29,Femenino,No,7
2647,3980,Guadalajara,Jalisco,Occidente,37,Femenino,Sí,10
4607,2901,Ciudad de México,Ciudad de México,Centro,49,Masculino,No,10
2439,1518,San Nicolás de los Garza,Nuevo León,Noreste,47,Masculino,No,10
4122,9479,San Nicolás de los Garza,Nuevo León,Noreste,41,Femenino,No,9
3966,3162,Chihuahua,Chihuahua,Noroeste,32,Femenino,Sí,10
2630,3503,Durango,Durango,Noroeste,46,Masculino,No,8
4391,3501,San Nicolás de los Garza,Nuevo León,Noreste,25,Femenino,No,9
3053,7493,Cholula,Puebla,Centro-Sur,29,Masculino,Sí,9
4234,4702,San Nicolás de los Garza,Nuevo León,Noreste,36,Masculino,Sí,9
847,4729,San Nicolás de los Garza,Nuevo León,Noreste,41,Masculino,No,9
453,1433,Ciudad de México,Ciudad de México,Centro,43,Femenino,No,9
2545,9246,San Nicolás de los Garza,Nuevo León,Noreste,18,Masculino,Sí,10
5661,4825,Monterrey ,Nuevo León,Noreste,43,Masculino,No,9
3212,5690,San Nicolás de los Garza,Nuevo León,Noreste,58,Femenino,No,7
4484,3301,Chihuahua,Chihuahua,Noroeste,47,Femenino,No,9
2678,8174,Toluca,Estado de México,Centro,38,Femenino,Sí,8
1678,3216,San Nicolás de los Garza,Nuevo León,Noreste,33,Masculino,Sí,8
4819,6828,San Nicolás de los Garza,Nuevo León,Noreste,43,Femenino,No,9
231,8279,San Nicolás de los Garza,Nuevo León,Noreste,40,Femenino,Sí,8
1854,4180,San Nicolás de los Garza,Nuevo León,Noreste,48,Masculino,No,9
2963,9424,Saltillo,Coahuila,Noreste,38,Masculino,Sí,10
5294,4028,San Nicolás de los Garza,Nuevo León,Noreste,47,Femenino,No,10
4526,5174,Monterrey ,Nuevo León,Noreste,37,Masculino,No,10
5235,8281,San Nicolás de los Garza,Nuevo León,Noreste,50,Femenino,No,9
5535,5307,San Nicolás de los Garza,Nuevo León,Noreste,54,Masculino,No,9
5570,2860,San Nicolás de los Garza,Nuevo León,Noreste,39,Femenino,Sí,10
1948,9820,San Nicolás de los Garza,Nuevo León,Noreste,20,Femenino,Sí,2
683,4167,San Nicolás de los Garza,Nuevo León,Noreste,34,Masculino,Sí,2
2240,4289,Guadalajara,Jalisco,Occidente,35,Masculino,Sí,10
1712,9959,San Nicolás de los Garza,Nuevo León,Noreste,40,Masculino,No,9
4545,6466,San Nicolás de los Garza,Nuevo León,Noreste,33,Masculino,No,9
1620,1866,Ciudad de México,Ciudad de México,Centro,31,Masculino,Sí,10
4117,9370,San Nicolás de los Garza,Nuevo León,Noreste,31,Femenino,Sí,8
3368,6940,San Nicolás de los Garza,Nuevo León,Noreste,48,Femenino,No,8
5679,4723,Monterrey ,Nuevo León,Noreste,30,Masculino,No,9
6111,1946,Veracruz,Veracruz,Golfo,35,Femenino,Sí,9
2169,1795,Ciudad de México,Ciudad de México,Centro,38,Masculino,Sí,9
3778,4247,Durango,Durango,Noroeste,28,Masculino,No,10
831,1783,Ciudad de México,Ciudad de México,Centro,26,Masculino,Sí,9
905,7624,San Nicolás de los Garza,Nuevo León,Noreste,27,Masculino,Sí,9
3413,5634,San Nicolás de los Garza,Nuevo León,Noreste,21,Masculino,No,10
936,5599,San Nicolás de los Garza,Nuevo León,Noreste,34,Masculino,No,10
4633,4374,Durango,Durango,Noroeste,29,Masculino,No,10
4535,4072,San Nicolás de los Garza,Nuevo León,Noreste,65,Masculino,No,9
1719,9845,San Nicolás de los Garza,Nuevo León,Noreste,46,Masculino,No,9
5967,6036,Hermosillo,Sonora,Noroeste,31,Femenino,No,7
2747,9551,Saltillo,Coahuila,Noreste,43,Masculino,No,8
2892,8979,Oaxaca de Juárez,Oaxaca,Sur,65,Femenino,No,9
464,1126,San Nicolás de los Garza,Nuevo León,Noreste,29,Femenino,Sí,8
1385,4959,San Nicolás de los Garza,Nuevo León,Noreste,42,Masculino,No,6
4422,4781,Monterrey ,Nuevo León,Noreste,24,Femenino,Sí,9
3702,8484,San Nicolás de los Garza,Nuevo León,Noreste,51,Masculino,No,10
3857,4833,San Nicolás de los Garza,Nuevo León,Noreste,32,Masculino,Sí,8
302,7275,Toluca,Estado de México,Centro,28,Femenino,Sí,8
3420,3736,San Nicolás de los Garza,Nuevo León,Noreste,42,Femenino,No,9
2816,1617,Ciudad de México,Ciudad de México,Centro,46,Femenino,No,6
3620,1756,Ciudad de México,Ciudad de México,Centro,39,Femenino,No,3
4416,2668,San Nicolás de los Garza,Nuevo León,Noreste,50,Femenino,No,8
3856,2357,San Nicolás de los Garza,Nuevo León,Noreste,43,Femenino,No,10
2078,9412,Saltillo,Coahuila,Noreste,41,Masculino,No,1
2022,4501,Monterrey ,Nuevo León,Noreste,29,Femenino,Sí,8
2515,8032,San Nicolás de los Garza,Nuevo León,Noreste,36,Masculino,Sí,9
5063,9725,Saltillo,Coahuila,Noreste,42,Femenino,No,9
811,2704,Chihuahua,Chihuahua,Noroeste,53,Femenino,No,9
2225,6155,Oaxaca de Juárez,Oaxaca,Sur,40,Masculino,Sí,9
3355,7477,Oaxaca de Juárez,Oaxaca,Sur,50,Masculino,No,3
609,5822,Oaxaca de Juárez,Oaxaca,Sur,41,Masculino,No,7
1314,7944,Oaxaca de Juárez,Oaxaca,Sur,47,Femenino,No,9
1270,3853,Oaxaca de Juárez,Oaxaca,Sur,53,Masculino,No,9
200,5512,Hermosillo,Sonora,Noroeste,29,Femenino,Sí,9
4791,7266,Oaxaca de Juárez,Oaxaca,Sur,36,Femenino,Sí,7
2528,1495,Ciudad de México,Ciudad de México,Centro,51,Masculino,No,5
3338,6918,León,Guanajuato,Centro-Norte,40,Femenino,Sí,9
1978,9980,Oaxaca de Juárez,Oaxaca,Sur,32,Masculino,Sí,9
4860,9863,Oaxaca de Juárez,Oaxaca,Sur,39,Masculino,Sí,10
3681,4537,Monterrey ,Nuevo León,Noreste,30,Femenino,Sí,9
293,7816,Oaxaca de Juárez,Oaxaca,Sur,19,Femenino,Sí,10
4478,3819,Guadalajara,Jalisco,Occidente,43,Femenino,No,8
527,2982,Oaxaca de Juárez,Oaxaca,Sur,52,Femenino,No,8
4001,5860,Hermosillo,Sonora,Noroeste,35,Femenino,No,9
4186,4166,Oaxaca de Juárez,Oaxaca,Sur,36,Masculino,No,9
2896,8820,Cholula,Puebla,Centro-Sur,41,Masculino,No,8
889,8877,Cholula,Puebla,Centro-Sur,38,Masculino,Sí,7
4113,1388,Ciudad de México,Ciudad de México,Centro,33,Femenino,No,9
1887,1930,Veracruz,Veracruz,Golfo,20,Masculino,Sí,9
5731,1991,Oaxaca de Juárez,Oaxaca,Sur,35,Femenino,Sí,9
3091,3862,Oaxaca de Juárez,Oaxaca,Sur,36,Masculino,Sí,10
4281,9056,Saltillo,Coahuila,Noreste,55,Femenino,No,8
1232,6210,Hermosillo,Sonora,Noroeste,31,Femenino,Sí,7
4888,2413,Ciudad de México,Ciudad de México,Centro,23,Masculino,No,8
3602,8170,Toluca,Estado de México,Centro,41,Masculino,No,9
813,7108,Oaxaca de Juárez,Oaxaca,Sur,49,Masculino,No,4
2594,7246,Oaxaca de Juárez,Oaxaca,Sur,31,Masculino,Sí,9
5026,2042,Veracruz,Veracruz,Golfo,41,Femenino,No,7
6042,4066,Oaxaca de Juárez,Oaxaca,Sur,49,Femenino,No,5
1328,3078,Oaxaca de Juárez,Oaxaca,Sur,35,Masculino,No,8
4729,9716,Saltillo,Coahuila,Noreste,28,Masculino,Sí,9
4026,3041,Oaxaca de Juárez,Oaxaca,Sur,44,Femenino,No,10
4863,8749,Oaxaca de Juárez,Oaxaca,Sur,46,Masculino,No,8
5431,8440,Oaxaca de Juárez,Oaxaca,Sur,34,Femenino,No,10
2,2771,Chihuahua,Chihuahua,Noroeste,45,Masculino,No,10
6140,3779,Guadalajara,Jalisco,Occidente,63,Femenino,No,10
230,5954,Oaxaca de Juárez,Oaxaca,Sur,28,Femenino,Sí,7
1273,9291,Oaxaca de Juárez,Oaxaca,Sur,66,Femenino,No,9
3658,6649,Oaxaca de Juárez,Oaxaca,Sur,61,Femenino,No,9
783,3504,Oaxaca de Juárez,Oaxaca,Sur,35,Masculino,Sí,7
4738,7623,Oaxaca de Juárez,Oaxaca,Sur,18,Masculino,Sí,9
1060,4124,Guadalajara,Jalisco,Occidente,48,Masculino,No,10
566,5125,León,Guanajuato,Centro-Norte,47,Masculino,No,7
2236,3849,Guadalajara,Jalisco,Occidente,39,Femenino,Sí,9
1246,4296,Oaxaca de Juárez,Oaxaca,Sur,54,Masculino,No,7
430,5179,Oaxaca de Juárez,Oaxaca,Sur,30,Femenino,Sí,7
2957,5922,Oaxaca de Juárez,Oaxaca,Sur,46,Masculino,No,10
1866,1128,Oaxaca de Juárez,Oaxaca,Sur,39,Femenino,Sí,8
2188,2783,Ciudad de México,Ciudad de México,Centro,42,Femenino,No,9
1761,9943,Saltillo,Coahuila,Noreste,27,Femenino,Sí,9
739,1130,Ciudad de México,Ciudad de México,Centro,27,Masculino,No,9
4459,7479,Toluca,Estado de México,Centro,35,Femenino,No,10
3477,3896,Guadalajara,Jalisco,Occidente,34,Masculino,Sí,9
1780,2322,Ciudad de México,Ciudad de México,Centro,38,Femenino,Sí,9
3019,4838,Monterrey ,Nuevo León,Noreste,41,Masculino,No,8
2635,6968,Oaxaca de Juárez,Oaxaca,Sur,44,Masculino,No,5
3325,2025,Ciudad de México,Ciudad de México,Centro,38,Masculino,No,10
4474,9114,Oaxaca de Juárez,Oaxaca,Sur,45,Masculino,No,9
1011,5664,Oaxaca de Juárez,Oaxaca,Sur,38,Femenino,No,7
4266,3260,Oaxaca de Juárez,Oaxaca,Sur,42,Femenino,No,9
1305,1363,Oaxaca de Juárez,Oaxaca,Sur,22,Femenino,No,3
2308,3292,Oaxaca de Juárez,Oaxaca,Sur,25,Masculino,Sí,9
853,8250,Oaxaca de Juárez,Oaxaca,Sur,40,Femenino,Sí,7
384,4582,Monterrey ,Nuevo León,Noreste,26,Masculino,Sí,10
2483,2204,Oaxaca de Juárez,Oaxaca,Sur,51,Masculino,No,7
5313,6701,Oaxaca de Juárez,Oaxaca,Sur,45,Masculino,No,9
4931,8875,Oaxaca de Juárez,Oaxaca,Sur,38,Femenino,No,4
1367,6994,Oaxaca de Juárez,Oaxaca,Sur,63,Femenino,No,10
2119,4266,Guadalajara,Jalisco,Occidente,49,Masculino,No,5
1144,2025,Ciudad de México,Ciudad de México,Centro,38,Masculino,No,3
3618,4733,Monterrey ,Nuevo León,Noreste,60,Masculino,No,10
3066,4581,Oaxaca de Juárez,Oaxaca,Sur,33,Femenino,No,10
3144,9612,Oaxaca de Juárez,Oaxaca,Sur,43,Femenino,No,9
50,2865,Oaxaca de Juárez,Oaxaca,Sur,50,Masculino,No,8
5902,7993,Toluca,Estado de México,Centro,50,Femenino,No,9
1581,8069,Oaxaca de Juárez,Oaxaca,Sur,53,Femenino,No,7
2332,1856,Ciudad de México,Ciudad de México,Centro,35,Masculino,No,8
4770,2431,Ciudad de México,Ciudad de México,Centro,37,Masculino,Sí,9
3435,1191,Oaxaca de Juárez,Oaxaca,Sur,50,Femenino,No,9
3018,2604,Oaxaca de Juárez,Oaxaca,Sur,35,Masculino,Sí,9
940,5417,Monterrey ,Nuevo León,Noreste,42,Femenino,No,9
1117,4500,Durango,Durango,Noroeste,27,Femenino,Sí,9
2668,2103,Veracruz,Veracruz,Golfo,41,Masculino,No,9
4016,8974,Oaxaca de Juárez,Oaxaca,Sur,30,Femenino,No,10
5162,5768,León,Guanajuato,Centro-Norte,35,Masculino,Sí,10
4585,9020,Oaxaca de Juárez,Oaxaca,Sur,41,Femenino,No,10
4359,9255,Saltillo,Coahuila,Noreste,35,Femenino,Sí,10
4813,6458,León,Guanajuato,Centro-Norte,51,Femenino,No,9
1533,1429,Huixquilucan,Estado de México,Centro,44,Masculino,No,9
3808,4435,Guadalajara,Jalisco,Occidente,18,Femenino,No,9
582,5809,Huixquilucan,Estado de México,Centro,39,Masculino,No,7
724,6198,Huixquilucan,Estado de México,Centro,38,Femenino,Sí,9
4135,7411,Huixquilucan,Estado de México,Centro,27,Masculino,No,10
5198,8074,Cholula,Puebla,Centro-Sur,47,Femenino,No,9
3943,3947,Durango,Durango,Noroeste,57,Masculino,No,9
4112,6665,Huixquilucan,Estado de México,Centro,33,Femenino,No,9
2831,6403,Huixquilucan,Estado de México,Centro,46,Femenino,No,4
2160,2510,Huixquilucan,Estado de México,Centro,35,Masculino,No,10
917,2217,Ciudad de México,Ciudad de México,Centro,45,Femenino,No,9
5991,4038,Guadalajara,Jalisco,Occidente,25,Femenino,Sí,9
2202,6500,Huixquilucan,Estado de México,Centro,40,Masculino,Sí,10
782,8727,Oaxaca de Juárez,Oaxaca,Sur,51,Femenino,No,9
5247,6942,Huixquilucan,Estado de México,Centro,45,Femenino,No,10
3715,6744,Huixquilucan,Estado de México,Centro,35,Masculino,Sí,10
1823,2019,Huixquilucan,Estado de México,Centro,46,Femenino,No,8
4465,6997,Huixquilucan,Estado de México,Centro,60,Femenino,No,10
960,3421,Huixquilucan,Estado de México,Centro,36,Femenino,Sí,9
2399,8211,Huixquilucan,Estado de México,Centro,43,Femenino,No,7
5083,5161,Monterrey ,Nuevo León,Noreste,52,Femenino,No,2
201,1603,Ciudad de México,Ciudad de México,Centro,47,Femenino,No,10
2091,4496,Huixquilucan,Estado de México,Centro,28,Femenino,Sí,9
3849,5932,Huixquilucan,Estado de México,Centro,48,Femenino,No,9
3433,3113,Huixquilucan,Estado de México,Centro,35,Femenino,No,9
3460,9351,Veracruz,Veracruz,Golfo,28,Masculino,Sí,10
3126,2479,Huixquilucan,Estado de México,Centro,29,Femenino,Sí,9
5940,7444,Toluca,Estado de México,Centro,41,Femenino,No,8
2005,3464,Huixquilucan,Estado de México,Centro,37,Femenino,Sí,9
